"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl","cuisineType"
"CB-289","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","Italian Tomato","25600310","""原個蛋糕95折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港島太古太古城中心二期APITA地庫1層"",""香港島銅鑼灣軒尼詩道崇光百貨地庫2層25B號舖"",""香港島灣仔合和中心地面TASTE 296號舖"",""香港島香港仔成都道20-28號, 大鴻輝香港仔中心 即添喜大廈地下2號鋪"",""香港島金鐘金鐘道95號統一中心1樓1029-1043號FUSION超級市場內"",""九龍樂富樂富廣場2層UNY 2-10號舖"",""九龍九龍灣德福廣場2期4樓PIAGO UN4-03號舖"",""九龍旺角亞皆老街8號朗豪坊B2層5號舖"",""九龍尖沙咀彌敦道63號iSQUARE國際廣場LG層1號舖"",""九龍紅磡黃埔花園5期AEON百貨地庫1層B5-R06號舖"",""新界沙田新城市廣場三期3樓一田美食廣場3-004號舖"",""新界大埔大埔超級城B區2樓一田百貨TP#2-004號舖"",""新界將軍澳東港城2樓TASTE 228號舖"",""新界青衣青衣城商場G-08號舖"",""新界屯門屯門市廣場1期地下上層AEON 003號舖"",""新界屯門鄉事會路83號V City 1樓L1-17號舖"",""九龍九龍塘達之路又一城MTR層TASTE 5號舖""","https://www.citibank.com.hk/english/credit-cards/images/logo/img289.jpg","others"
"CB-1393","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","Italian Tomato Café","31481284","""原個蛋糕95折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龍觀塘apm大堂C-41號舖"",""新界荃灣大河道88號灣景廣場購物中心永旺灣景店地下G08號鋪"",""新界馬鞍山新港城中心2樓2092號舖"",""新界沙田第一城置富第一城地下G45-G46號鋪"",""新界上水石湖墟龍琛路48號上水匯地下G05號鋪"",""九龍大角咀奧海城奧海城2期高層地下UG76號舖"",""新界將軍澳唐俊街9號Pop Corn 1樓F85號舖"",""離島東涌達東路20號東薈城TASTE B1-B10號舖 ""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1393.jpg","others"
"CB-1399","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","板前壽司","27711895","""正價食品及飲品92折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龍旺角豉油街 44-58 號地下8及10號舖"",""新界青衣青敬路33號青衣城2樓202- 203號舖""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1399.jpg","asian,japanese"
"CB-1566","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","和食亭","23779944","""食品及飲品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龍佐敦彌敦道222號恒豐中心地庫3層""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1566.jpg","asian,japanese"
"CB-1125","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","自家烏冬","24412228","""正價食品及飲品92折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界屯門屯隆街1號錦薈坊K-POINT3樓301-308號舖"",""新界將軍澳彩明苑彩明商場2樓253號舖 "",""新界荃灣楊屋道18號荃新天地第2期高層地下UG82-83號舖"",""新界沙田沙田車站圍1號連城廣場零售層13號舖"",""九龍新蒲崗太子道東638號譽港灣商場地下G10號鋪"",""新界大埔安邦路8-10號大埔超級城B區2樓217號鋪"",""新界青衣青敬路 33 號青衣城 2 樓 202-203 號舖"",""九龍荔枝角深盛路 8 號碧海藍天AEON荔枝角分店地下L006號舖"",""新界將軍澳唐賢街9號PopCorn G27號鋪""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1125.jpg","asian,japanese"
"CB-1236","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","晉薈","26232333","""晚餐低至85折"",""午餐85折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界將軍澳唐德街3號香港九龍東智選假日酒店2樓""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1236.jpg","hotel"
"CB-1655","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","JW萬豪酒店 - Flint Grill & Bar","28108366","""免費星級佳釀1支""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2015-12-01","2016-12-31","""香港島金鐘金鐘道88號太古廣場香港JW萬豪酒店5樓""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1655.jpg","others"
"CB-1732","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","K Pan 韓板燒肉專門店","26500968","""韓板特選 2人套餐85折"",""韓板尊上4人套餐85折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界元朗又新街37-51號富祐閣地下07B3舖"",""新界荃灣青山公路荃灣段263-275號富裕樓地下力生廣場地下4-6舖""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1732.jpg","others"
"CB-1731","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","K Pot 部隊鍋","24811388","""晚市美國尊上牛肉放題85折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龍旺角彌敦道613號飛達商業大廈1樓"",""新界元朗金輝徑2號金安閣地下A-B舖"",""新界荃灣德海街18號富利達中心１樓""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1731.jpg","asian,japanese"
"CB-299","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","雷橋燒肉日本料理","28382678","""晚市日式放題9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港島銅鑼灣軒尼詩道475-481號東南大廈3樓""","https://www.citibank.com.hk/english/credit-cards/images/logo/img299.jpg","asian,japanese"
"CB-64","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","活一鮮","29940005","""晚市9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港島西環皇后大道西503號地下"",""香港島北角錦屏街21號東發大廈A座地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img64.jpg","asian,japanese"
"CB-362","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","奇華餅家","25809688","""免費獲贈奇華手信禮品系列禮盒1盒 (價值HK$45)""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港島香港仔利港中心G03號舖"",""香港島中環擺花街8號地面2號舖"",""香港島中環國際金融中心商場1018B號舖"",""香港島中環7號渡輪碼頭(天星碼頭)連接大樓西翼H2號舖"",""香港島中環港鐵中環站E19號舖(閘外)"",""香港島金鐘港鐵金鐘站ADM 21號舖(閘外)"",""香港島灣仔港灣道30號新鴻基中心1樓120-121號舖"",""香港島銅鑼灣白沙道2號地下B及C號舖"",""香港島北角英皇道260號怡安中心地下G17號舖"",""香港島北角港鐵北角站5號舖(閘外)"",""香港島太古太古城中心第2期139號舖"",""香港島柴灣新翠商場地下119號舖"",""九龍長沙灣青山道666號"",""九龍深水埗西九龍中心G01號舖"",""九龍大角咀新九龍廣場地下18-19號舖"",""九龍太子始創中心G11號舖"",""九龍旺角港鐵旺角東站21號舖(閘內)"",""九龍旺角朗豪坊地庫2層39號舖"",""九龍旺角亞皆老街72號"",""九龍尖沙咀港鐵尖沙咀站10號舖(閘外)"",""九龍尖沙咀漢口道19-21號漢宜大廈地下L號舖"",""九龍尖沙咀中港城1樓18號鋪"",""九龍尖沙咀尖沙咀中心UG54-57A號舖"",""九龍紅磡黃埔花園聚寶坊地下3D號舖"",""九龍紅磡蕪湖街83號逸‧酒店3號舖"",""九龍九龍塘又一城MTR-03號舖"",""九龍鑽石山荷里活廣場226號舖"",""九龍黃大仙正德街103號黃大仙中心北館2樓223號舖"",""九龍九龍灣德福廣場1期G59號舖"",""九龍觀塘創紀之城5期apm 1樓L1-26B號舖"",""九龍藍田匯景廣場3樓4A1號舖"",""新界將軍澳PopCorn F02號舖"",""新界將軍澳新都城中心2期1029號舖"",""新界將軍澳東港城1樓119號舖"",""新界沙田港鐵沙田站SHT15號舖(閘外)"",""新界沙田沙田第一城置富第一城樂薈地下106號舖"",""新界馬鞍山馬鞍山廣場2樓217號舖"",""新界葵芳新都會廣場1樓172-174號舖"",""新界葵涌新九龍貿易中心2樓201號舖"",""新界荃灣綠楊坊1樓F12號舖"",""新界荃灣荃新天地G43號舖"",""新界荃灣愉景新城購物商場1層1059號舖"",""新界青衣青衣城318號舖"",""新界屯門屯門市廣場1期1樓1105號舖"",""新界屯門卓爾廣場地下G8A號舖"",""新界屯門鄉事會路83號V City L1層L1-5店"",""新界元朗教育路1號千色廣場地下7號舖"",""新界元朗元朗廣場G031號舖"",""新界元朗新元朗中心2樓A223號舖"",""新界大埔新達廣場1樓91號舖"",""新界大埔大埔超級城A區1樓18A號舖"",""新界粉嶺聯和墟帝庭軒購物商場1樓32B號舖"",""新界粉嶺港鐵粉嶺站14號舖(閘外)"",""新界上水上水廣場4樓415號舖"",""新界落馬洲港鐵落馬洲站LMC125號舖"",""離島東涌東薈城名店倉地庫1樓B11號舖""","https://www.citibank.com.hk/english/credit-cards/images/logo/img362.jpg","others"
"CB-373","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","KFC","25553824","""好味速遞9折"",""HK$10折扣"",""HK$20折扣""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港島香港仔南寧街6-12號香港仔中心第5期地舖6A"",""香港島鴨脷洲海怡半島海怡廣場西翼1樓117-119號舖"",""香港島金鐘夏愨道18號海富中心地下42-68號A舖"",""香港島銅鑼灣軒尼斯道418-430號友光大廈1樓"",""香港島中環德輔道中127-131號有餘貿易中心1樓"",""香港島中環干諾道中200號信德中心2樓231A號舖"",""香港島柴灣新翠商場322-323號舖"",""香港島柴灣杏花邨杏花新城G38號舖"",""香港島北角英皇道500號港運城運城食坊K1號舖"",""香港島北角英皇道402-404號明苑中心1樓"",""香港島鰂魚涌華蘭路12A-C號惠安苑地下"",""香港島西環卑路乍街116-122A號聯康新樓1樓B號舖"",""香港島柴灣小西灣道28號藍灣廣場地下G8號舖"",""香港島灣仔港灣道30號新鴻基中心2樓2A-2號舖"",""香港島灣仔莊士敦道112號雙喜樓地下4&5號舖及1樓A&B舖"",""九龍長沙灣長沙灣道833號長沙灣廣場2樓212-215號舖"",""九龍何文田忠孝街60號愛民商場1樓F11及F12號舖"",""九龍何文田佛光街80號何文田廣場2樓227-228號舖"",""九龍紅磡黃埔花園11期聚寶坊B3舖"",""九龍九龍灣德福廣場1期F28號舖"",""九龍牛頭角牛頭角道77號淘大商場第1期地下G92-95號舖"",""九龍觀塘觀塘道418號創紀之城5期apm 2樓L2-1號舖"",""九龍觀塘寶達邨寶達商場1樓115號舖"",""九龍新蒲崗寧遠街9號越秀廣場1樓119號舖"",""九龍樂富横頭磡樂富廣場高層地下2樓U201-U203號舖"",""九龍旺角山東街38號地下1號舖"",""九龍旺角彌敦道546-548號旺角大樓地下及1樓"",""九龍深水埗欽州街37K號西九龍中心3樓317號舖"",""九龍尖沙咀金馬倫道2-4號地下及1樓A舖"",""九龍尖沙咀海港城海運大廈地下OT G19號舖"",""九龍佐敦彌敦道219號莊士倫敦廣場1樓101及106-108號舖"",""九龍慈雲山毓華街23號慈雲山中心商場4樓408號舖"",""九龍油塘鯉魚門道80號鯉魚門廣場1樓103號舖"",""新界粉嶺車站路18號粉嶺名都廣場第2層27A號舖"",""新界葵涌榮芳路9號恒景花園恆景商場地下G06-07號舖"",""新界沙田第一城置富第一城1樓124A, 125A 及126A號舖"",""新界火炭山尾街18-24號沙田商業中心地下9及11號舖"",""新界沙田橫壆街2-16號沙田中心3樓19號舖"",""新界上水龍琛路48號上水匯5樓502號舖"",""新界大埔安邦路3號大埔超級城C區1樓516-520號舖"",""新界天水圍天澤邨天澤商場209號舖"",""新界天水圍天恩路18號置富嘉湖第2期地下25號舖"",""新界將軍澳新都城中心2期商場2樓2057-59號舖"",""新界將軍澳唐俊街9號Popcorn 2期地下G61-62號舖"",""新界青衣青敬路33號青衣城商場3樓301號舖"",""新界荃灣青山道264-298號南豐中心新之城商場3樓302號舖"",""新界荃灣楊屋道1號荃新天地地下FC1-2號舖"",""新界荃灣荃華街3號悅來酒店悅來坊地庫B106-107號舖"",""新界屯門良德街11號寶怡商場地下12-13A號舖"",""新界屯門石排頭徑1號卓爾廣場地下G3號舖"",""新界屯門湖翠路168-236號海趣坊46-48號舖"",""新界屯門田景路31號良景邨良景商場1樓L104號舖"",""離島東涌逸東街8號逸東邨逸東商場地下17號舖"",""新界元朗青山公路68-76號榮光大廈地下7號舖及1樓"",""新界沙田鞍駿街23號迎濤灣購物中心1樓1號舖"",""九龍長沙灣元州街303號元州邨元州商場地下G04號舖"",""香港島筲箕灣筲箕灣道283號海景廣場地下1號舖"",""香港島北角英皇道147-151號1樓"",""新界屯門康麗花園巴黎倫敦紐約戲院購物中心地下49A號"",""新界屯門友愛路友愛邨H.A.N.D.S S區3樓S-320A及B號舖"",""九龍九龍城賈炳達道128號九龍城廣場1 樓109號舖""","https://www.citibank.com.hk/english/credit-cards/images/logo/img373.jpg","others"
"CB-148","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","金牌小龍","24898066","""主餐牌9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龍尖沙咀彌敦道100號4樓404及405號舖"",""香港島灣仔駱克道128號麗駿酒店地下及1樓"",""九龍新蒲崗太子道東638號Mikiki LG7號""","https://www.citibank.com.hk/english/credit-cards/images/logo/img148.jpg","chinese"
"CB-1728","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","大壹冰室","39564602","""食品及飲品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""新界沙田沙田沙田圍道9-11號田園閣地下C舖""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1728.jpg","western"
"CB-1729","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","壹。咖啡店","25118151","""食品及飲品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龍油麻地油麻地碧街35號地下""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1729.jpg","western"
"CB-1468","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","寶軒印度餐廳","23690783","""食品及飲品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""九龍尖沙咀麼地道16C半島大廈1字樓3-4號舖""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1468.jpg","others"
"CB-1637","zh_TW","Citibank","""Citi® Ultima Card"",""Citi Prestige® 信用卡"",""Citi® PremierMiles 信用卡"",""Citi® Rewards 信用卡及八達通"",""Citi® 白金卡""","KOKO","21091777","""食品及飲品9折""","https://www.citibank.com.hk/chinese/credit-cards/promotions-year-round-privileges.htm?lid=HKENCBLCCLNTLYEARROUNDOFFERSCCLN","2016-01-01","2016-12-31","""香港島中環雲咸街77號5樓""","https://www.citibank.com.hk/english/credit-cards/images/logo/img1637.jpg","asian,japanese"
