"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl","cuisineType"
"CCB-74","en","China Construction Bank","""建行龍卡信用卡受理商戶""","滿屋日本料理","3622336636221801","""惠顧晚市放題每餐枱送清酒一支""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-manya","2016-01-01","2016-12-31","""銅鑼灣駱克道463-483號銅鑼灣廣場2期8樓全層"",""尖沙咀北京道53-63號國都大厦地庫全層""","","asian,japanese"
"CCB-75","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","盛八日式燒肉店","258119333106018323668866/23803388","""惠顧滿HKD350可享香草牛油青殼岩蠔 (兩件) 乙客 (一般零售價HKD69)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-morihachi-yakiniku","2016-01-01","2016-12-31","""中環擺花街8號3樓"",""銅鑼灣怡和街2-6號英光大廈3樓"",""尖沙咀亞士厘道23-25號雅士利中心3樓"",""旺角山東街38號38廣場3樓""","","asian,japanese"
"CCB-76","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","盛八食堂","28055711","""於晚市惠顧滿HKD100，即送意大利迷迭香手羽先乙客 (價值HKD48)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-morihachi-kitchen-tamago","2016-01-01","2016-12-31","""銅鑼灣京士頓街9號名店坊1樓L102號舖""","","asian,japanese"
"CCB-77","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","味一番日本料理","2317671823669333","""惠顧晚市滿HKD300可享88折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-aji-ichiban","2016-01-01","2016-12-31","""尖沙咀山林道22-26號地下"",""尖沙咀金巴利道65-67B號地下A舖""","","asian,japanese"
"CCB-78","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","盛八日式火鍋放題店","26160960/26160939","""惠顧""晚市90分鐘放題""，即送海鮮盛合乙客 (價值HKD48)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-morihachi-shabu-shabu","2016-01-01","2016-12-31","""旺角通菜街1A-1J號威達商業大廈Deli2 3樓3B舖""","","asian,japanese"
"CCB-79","en","China Construction Bank","""建行龍卡信用卡受理商戶""","至尊滿屋日本料理","36222688","""惠顧晚市放題每餐枱送清酒一支""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-supreme-manya","2016-01-01","2016-12-31","""旺角彌敦道628號旺角瓊華中心7樓""","","asian,japanese"
"CCB-80","en","China Construction Bank","""建行龍卡信用卡受理商戶""","波羅密素食","27363939/2736398923176908/2317690923712208/23713237","""優惠價HKD588享用波羅密素食四人晚市套餐，套餐包括： - 日式原隻素鮑魚刺身 - 素瑤柱海皇西施羹 - 京式素牛仔柳 - 滬式賽螃蟹 - 香芋BB素斑仔 - 黑松露特色炒飯 (原價HKD668)""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-paramita","2016-01-01","2016-12-31","""尖沙咀彌敦道180號寶華商業大廈2字樓"",""天后琉璃街3C地舖"",""荔枝角長義街9號D2廣場3樓302號舖""","","others"
"CCB-81","en","China Construction Bank","""銀聯信用卡受理商戶""","Bombay Dreams","29710001","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-bombay-dreams","2016-01-01","2016-12-31","""中環雲咸街77號嘉兆商業大廈4樓""","","others"
"CCB-82","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","火車頭越南餐室","2363483825283848","""惠顧晚市主餐牌滿HKD200，可享9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-cafe-locomotive","2016-01-01","2016-12-31","""灣仔謝斐道268-270號杜誌台地舖"",""灣仔譚臣道29號地下""","","others"
"CCB-83","en","China Construction Bank","""銀聯信用卡受理商戶""","新派素食","25205308","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-khana-khazana","2016-01-01","2016-12-31","""灣仔盧押道20號其康大廈1樓""","","others"
"CCB-84","en","China Construction Bank","""銀聯信用卡受理商戶""","MAMA SAN by Will Meyrick","28818901","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-mama-san","2016-01-01","2016-12-31","""中環雲咸街46號地下""","","others"
"CCB-85","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","喜喜冰室","2868036328810616","""惠顧晚市餐飲消費滿HKD200，可享9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-match-box","2016-01-01","2016-12-31","""銅鑼灣Fashion Walk加寧街8號地下2B舖"",""銅鑼灣新會道2號地下""","","others"
"CCB-86","en","China Construction Bank","""銀聯信用卡受理商戶""","Olive Greek & Middle Eastern","25211608","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-olive","2016-01-01","2016-12-31","""中環蘇豪區伊利近街32號地下""","","others"
"CCB-87","en","China Construction Bank","""銀聯信用卡受理商戶""","Soho Spice Vietnamese & Thai","25211600","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-soho-spice","2016-01-01","2016-12-31","""中環蘇豪伊利近街47B號地下""","","others"
"CCB-88","en","China Construction Bank","","Tamarind Pan","28277777","""萬事達卡信用卡尊享優惠 - 午市套餐及週日早午餐享4人同行1人免費""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-tamarind-pan","2016-01-01","2016-12-31","""灣仔港灣道30號新鴻基中心2樓""","","others"
"CCB-89","en","China Construction Bank","""銀聯信用卡受理商戶"",""建行龍卡信用卡受理商戶""","阿里朗韓國餐廳","29563288","""於星期一至五惠顧午市每位消費滿HKD100，可獲贈韓國果醋一杯"",""於星期一至五惠顧晚市每枱消費滿HKD300，可獲贈啤酒一杯""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-arirang","2016-01-01","2016-12-31","""尖沙咀亞士厘道33號九龍中心1樓A""","","others"
"CCB-90","en","China Construction Bank","""銀聯信用卡受理商戶""","Nahm Vietnamese & Thai","28107575","""自選菜式9折""","http://www.asia.ccb.com/hongkong_tc/personal/credit_cards/yearroundoffers/diningothers/index_content.html#tnc_desktop-nahm","2016-01-01","2016-12-31","""尖沙咀柯士甸道西1號圓方(Elements)1樓1044-45號舖""","","others"
"CCB-91","en","China Construction Bank","""UnionPay Credit Card"",""CCB Long Credit Card""","Carrianna (Chiu Chow) Restaurant","25111282","""A complimentary dish of Crystal Dumpling upon spending of HKD300 at dinner""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-carrianna","2016-01-01","2016-12-31","""1/F, AXA Centre, 151 Gloucester Road, Wan Chai""","","chinese"
"CCB-92","en","China Construction Bank","""CCB Long Credit Card""","Rose Kitchen","28383783","""50% off on selected menu"",""Waiver of 10% service charge""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-rose-kitchen","2016-01-01","2016-12-31","""1/F, Wan Chai Commercial Centre, 194-204 Johnston Road, Wan Chai""","","chinese"
"CCB-93","en","China Construction Bank","""UnionPay Credit Card"",""CCB Long Credit Card""","Kings’ Lodge","27231003","""30% off on selected dinner set menu""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-kings-lodge","2016-01-01","2016-12-31","""G/F, Oriental Centre, 67-71 Chatham Road South, Tsim Sha Tsui""","","chinese"
"CCB-94","en","China Construction Bank","""CCB Long Credit Card""","Slim Taste","31055303","""10% off on all items""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-slim-taste","2016-01-01","2016-12-31","""Shop 1104, 1/F, Lok Fu Plaza, 198 Junction Road, Lok Fu""","","chinese"
"CCB-95","en","China Construction Bank","""CCB Long Credit Card""","QQ Rice","31055303","""10% off on regular-priced items""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningchi/index_content.html#tnc_desktop-qq-rice","2016-01-01","2016-12-31","""Shop 7T087, Terminal 1, Hong Kong InternationalAirport, 1 Sky Plaza Rd, Chek Lap Kok""","","chinese"
"CCB-96","en","China Construction Bank","","The Salted Pig","2367099027079459","""Monday to Thursday: 15% off on à la carte menu"",""Friday to Sunday: 10% off on à la carte menu""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-the-salted-pig","2016-01-01","2016-12-31","""G/F, 1 Knutsford Terrace, Tsim Sha Tsui"",""Shop GB8-10, G/F, Site B, 45 Tai Hong Street, Lei King Wan, Sai Wan Ho""","","western"
"CCB-97","en","China Construction Bank","""UnionPay Credit Card""","Bouchon Bistro Francais","25259300","""10% off on à la carte menu""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-bouchon-bistro-francais","2016-01-01","2016-12-31","""G/F, 49 Elgin Street, SOHO, Central""","","western"
"CCB-98","en","China Construction Bank","""UnionPay Credit Card""","Craftsteak","25260999","""10% off on à la carte menu""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-craftsteak","2016-01-01","2016-12-31","""G/F, 29 Elgin Street, SOHO, Central""","","western"
"CCB-99","en","China Construction Bank","""UnionPay Credit Card""","FoFo by el Willy","29002009","""Complimentary glass of Sangria as welcome drink per person (valid during lunch and dinner)""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-fofo","2016-01-01","2016-12-31","""20/F, M88, 2-8 Wellington Street, Central""","","western"
"CCB-100","en","China Construction Bank","","Harvey Nichols Fourth Floor Restaurant & Bar","36953389","""Special 4-course set dinner for HKD458 (original price: HKD558)""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-harvey-nichols","2016-01-01","2016-12-31","""4/F, Harvey Nichols, The Landmark, 16 Des Voeux Road Central, Central""","","western"
"CCB-101","en","China Construction Bank","""UnionPay Credit Card""","La Paloma","22916161","""Complimentary glass of Sangria as welcome drink per person (valid during lunch and dinner)""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-la-paloma","2016-01-01","2016-12-31","""1/F, SoHo 189, 189 Queen's Road West, Western District""","","western"
"CCB-102","en","China Construction Bank","","Lily & Bloom","28106166","""Complimentary glass of Prosecco per diner for any pre-booked dinner reservation (Mon-Sun)""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-lily-and-bloom","2016-01-01","2016-12-31","""5 & 6/F, LKF Tower, 33 Wyndham Street, Lan Kwai Fong, Central""","","western"
"CCB-103","en","China Construction Bank","""UnionPay Credit Card""","Lupa","27966500","""10% off on à la carte menu""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-lupa","2016-01-01","2016-12-31","""3/F, LHT Tower, 31 Queen’s Road, Central""","","western"
"CCB-104","en","China Construction Bank","","Madam Sixty Ate","25272558","""Complimentary dessert per person for over HKD500 consumption per person (lunch and dinner)""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-madam-sixty-ate","2016-01-01","2016-12-31","""Shop 8, 1/F The Podium, J.Senses, 60 Johnston Road, Wan Chai""","","western"
"CCB-105","en","China Construction Bank","""UnionPay Credit Card""","Manzo Italian Steak House","27353980","""10% off on à la carte menu""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-manzo","2016-01-01","2016-12-31","""Shop 1104, 11/F, Times Square, 1 Matheson Street, Causeway Bay""","","western"
"CCB-106","en","China Construction Bank","""UnionPay Credit Card""","Panevino","25217366","""Monday to Thursday: 15% off on total bill"",""Friday to Sunday: 10% off on total bill""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-panevino","2016-01-01","2016-12-31","""G/F, 30-32 Robinson Road, Mid-Levels""","","western"
"CCB-107","en","China Construction Bank","","Shore Steak","29151638","""Monday to Thursday, Saturday to Sunday: 15% off on à la carte menu"",""Fridays: 10% off on à la carte menu""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-shore-steak","2016-01-01","2016-12-31","""3/F & 4/F, The L.Place, 139 Queen's Road Central, Central""","","western"
"CCB-108","en","China Construction Bank","""UnionPay Credit Card""","Prego Italian","26515700","""10% off on à la carte menu""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-prego","2016-01-01","2016-12-31","""43 Elgin Street, Soho, Central""","","western"
"CCB-109","en","China Construction Bank","","QUAYSIDE","26616708","""Complimentary wine or prosecco per person""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-quayside","2016-01-01","2016-12-31","""G/F, Fenwick Pier, Fleet Arcade, 1 Lung King Street, Wan Chai""","","western"
"CCB-110","en","China Construction Bank","""UnionPay Credit Card""","QUE MO","28360699","""10% off on total bill (for dinner only)"",""Complimentary drink and dessert per person for over HKD500 consumption per person (for dinner only)""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-que-mo","2016-01-01","2016-12-31","""5/F, QRE Plaza, 202 Queen's Road East, Wan Chai""","","western"
"CCB-111","en","China Construction Bank","""UnionPay Credit Card""","Timón Seafood Tapas Bar & Restaurant","21110484","""10% off for spending over HKD300 per head"",""A free Deep-fried Padrón Pepper for each table""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-timon-seafood","2016-01-01","2016-12-31","""G/F, 33 Ship Street, Wan Chai""","","western"
"CCB-112","en","China Construction Bank","""UnionPay Credit Card""","La Locanda by Giancarlo Perbellini","27859600","""10% off on à la carte menu""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-la-locanda","2016-01-01","2016-12-31","""Shop 402, Level 4, Ocean Centre, Harbour City, 17 Canton Road, Tsim Sha Tsui""","","western"
"CCB-113","en","China Construction Bank","""UnionPay Credit Card"",""CCB Long Credit Card""","Olive EVA","21112568","""15% off on check-in after 9pm"",""Free 1 hour parking at dinner upon spending of HKD200 per table""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-olive-eva","2016-01-01","2016-12-31","""Unit Shop 1-2, G/F, Lions Rise Mall, 8 Muk Lun Street, Wong Tai Sin""","","western"
"CCB-114","en","China Construction Bank","""UnionPay Credit Card""","Toro Steakhouse & Gastro Bar","26969608","""10% off on à la carte menu""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_ccb_1509","2016-01-01","2016-12-31","""Shop R008, 3/F, Rooftop Garden, Elements, 1 Austin Road West, Tsim Sha Tsui""","","western"
"CCB-115","en","China Construction Bank","""UnionPay Credit Card"",""CCB Long Credit Card""","Wedgwood Tea Bar","24667998","""10% off on dine in food & beverage order""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-wedgwood","2016-01-01","2016-12-31","""K5, 2/F, Ocean Centre, Harbour City, 5 Canton Road, Tsim Sha Tsui""","","western"
"CCB-116","en","China Construction Bank","""UnionPay Credit Card"",""CCB Long Credit Card""","BIEN BISTRO","21559022","""15% off on check-in after 9pm"",""Free 1 hour parking at dinner upon spending of HKD200 per table""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-bien-bistro","2016-01-01","2016-12-31","""Shop 117, 1/F, Citywalk, 1 Yeung Uk Road, Tsuen Wan""","","western"
"CCB-117","en","China Construction Bank","""UnionPay Credit Card"",""CCB Long Credit Card""","Olive Café","241238362156908826672788","""15% off on check-in after 9pm"",""Free 1 hour parking at dinner upon spending of HKD200 per table""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-olive-cafe","2016-01-01","2016-12-31","""Shop G4, G/F Grand City Plaza, 1-17 Sai Lau Kok Road, Tsuen Wan"",""Shop UG41 Citywalk, No. 1 Yeung Uk Road, Tsuen Wan"",""Shop 012A-012C, Zone A,Tai Po Mega Mall 9 On Pong Road,Tai Po""","","western"
"CCB-118","en","China Construction Bank","""CCB Long Credit Card""","Resto Restaurant, Pizza, Pasta, Ribs & Grill","262811172628103328863156","""10% off on à la carte menu upon spending of HKD300""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningwes/index_content.html#tnc_desktop-resto","2016-01-01","2016-12-31","""Shop 3-5, G/F Gold Coast, Castle Peak Road, Tuen Mun"",""Shop 68, G/F Sham Tseng Village, Sham Tseng"",""Shop G, G/F Seaview Crescent, No. 8 Tung Chung Waterfront Rd, Tung Chung""","","western"
"CCB-119","en","China Construction Bank","""CCB Long Credit Card""","Manya Japanese Restaurant","3622336636221801","""A complimentary bottle of Sake at Dinner Buffet per table""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-manya","2016-01-01","2016-12-31","""8/F, Causeway Bay Plaza 2, 463-483 Lockhart Road, Causeway Bay"",""Basement, Metropole Building , 53-63 Peking Road, Tsim Sha Tsui""","","asian,japanese"
"CCB-120","en","China Construction Bank","""UnionPay Credit Card"",""CCB Long Credit Card""","Morihachi Yakiniku","258119333106018323668866/23803388","""A complimentary dish of a Rock Oyster with herbs & butter upon spending of HKD350 (Retail Price: HKD69)""","http://www.asia.ccb.com/hongkong/personal/credit_cards/yearroundoffers/diningjap/index_content.html#tnc_desktop-morihachi-yakiniku","2016-01-01","2016-12-31","""3/F, No.8 Lyndhurst Terrace, Central"",""3/F, Ying Kong Mansion, 2-6 Yee Wo Street, Causeway Bay"",""3/F, Ashley Centre, 23-25 Ashley Road, Tsim Sha Tsui"",""3/F, 38 Plaza, 38 Shan Tung Street, Mongkok""","","asian,japanese"
